Date,Close,High,Low,Open,Volume
2025-04-24,232.07568359375,234.37014383740578,230.88064917771626,234.03554295360982,23000820
2025-04-25,230.30703735351562,235.32618213035408,227.58236751306862,233.22292437952927,16620430
2025-04-28,229.9246368408203,231.31087393747262,228.25158854779977,229.9246368408203,14218414
2025-04-29,230.78504943847656,232.88832176160133,229.3032183760337,230.97626662263193,16647246
2025-04-30,230.8806610107422,232.69710758108045,228.68179465498002,230.92846530739808,14206640
2025-05-02,231.052734375,234.99157785344963,230.16363574375234,231.3969048811204,10822257
2025-05-05,232.85964965820312,236.01452906962498,232.02789572604007,233.27073452426686,12170446
2025-05-06,230.5843048095703,235.08718674636222,230.0298070374891,233.7487539088033,8869045
2025-05-07,233.3089599609375,233.70093476268548,225.63205980019728,225.63205980019728,9130056
2025-05-08,230.9475860595703,235.02025823803473,228.7869544247762,232.41986209217805,11434833
2025-05-09,231.36822509765625,232.26689334025846,226.10051848106667,226.19612707242462,10582438
2025-05-12,245.96678161621094,246.59776333804783,234.1120451219244,234.3128027502575,19791711
2025-05-13,240.50787353515625,245.65130675971545,239.59963563280942,245.65130675971545,11714159
2025-05-14,241.81761169433594,242.5346323593957,239.72390901830983,240.5078586142634,8839105
2025-05-15,245.2880096435547,245.79470310723363,239.59963372293012,242.06618669463595,12083645
2025-05-16,243.1273651123047,245.69908156861143,242.381664786632,245.69908156861143,6640387
2025-05-19,240.67994689941406,243.5384746583959,240.23061276300297,243.12737520712,6788784
2025-05-20,238.7296600341797,243.4046344463817,238.34724023889126,241.87498444087518,9366429
2025-05-21,239.88644409179688,241.02411927198438,237.19045384040393,238.7296588628064,5313593
2025-05-22,235.12542724609375,238.90173329983332,234.22675897963038,238.05086933031822,11469037
2025-05-23,236.4829864501953,239.47535749023734,234.8003831348431,235.27839693227736,7437642
2025-05-26,239.23635864257812,239.81953607858665,237.28605411423132,237.56331029525484,3690751
2025-05-27,237.33384704589844,239.95336787014628,237.08528512638918,239.95336787014628,6861143
2025-05-28,236.54989624023438,239.140737391071,236.10057670009755,238.61491930645585,6205160
2025-05-29,239.14073181152344,240.6703817332923,237.19044201969984,238.67227305837383,11785042
2025-05-30,238.69140625,240.0680883113749,237.59198035844764,239.00689710471704,13858429
2025-06-02,236.78890991210938,237.49637559055304,235.37399314304562,236.71244054108845,5846259
2025-06-03,235.3931121826172,238.52888148156134,234.9246534162675,237.09484010992873,8573438
2025-06-04,236.0049591064453,238.82523743186326,235.67034363231838,235.67034363231838,6698150
2025-06-05,237.0374755859375,238.5193212216614,236.0240887062802,236.04319875424977,6468060
2025-06-06,237.6588897705078,238.98776750731147,236.23441802954062,236.23441802954062,4445411
2025-06-09,240.24017333984375,242.25739219424057,238.26120375928954,238.62449892167552,9193904
2025-06-10,243.66275024414062,244.5518634996342,240.75643275281624,241.77937470124814,10739851
2025-06-11,247.53468322753906,250.09683023683849,242.92662311522986,244.7621797999991,17268454
2025-06-12,248.19430541992188,251.43525291234172,245.0489956960389,248.56717017950135,14528657
2025-06-13,248.76792907714844,250.71823351466082,242.83100595890886,243.78703354142425,8692116
2025-06-16,251.33009338378906,253.64366368660225,246.65510472024687,248.5671597955976,10935361
2025-06-17,251.34921264648438,253.77753085038947,250.1541781805768,251.33010259826244,7528454
2025-06-18,250.08724975585938,253.92092966647772,249.551876648098,251.33964354462043,5016660
2025-06-19,253.90179443359375,254.72399333206667,250.29758092368093,251.29185778614354,14184486
2025-06-20,254.81959533691406,255.45057703087332,251.3109613361813,254.30333228264814,12904674
2025-06-23,251.66470336914062,253.53853852582162,250.29759086374162,252.39129370236992,6214062
2025-06-24,253.31863403320312,256.83680859480046,253.0700575212962,253.82532749356554,6319428
2025-06-25,257.5633850097656,258.0891884905033,254.15992927555354,254.20771898265866,5331739
2025-06-26,256.7124938964844,259.370249180491,255.4409901582738,257.2670061850603,8564099
2025-06-27,253.3950958251953,258.12744396820415,252.86929233181482,257.17141639795153,8906108
2025-06-30,254.2842254638672,255.01078658303396,251.33964418799587,254.39894410501742,7119563
2025-07-01,252.9170684814453,256.5499905590356,252.1044684308101,253.825306294754,3886095
2025-07-02,255.25936889648438,256.88462748481066,252.8215101896419,253.34731369875792,8750887
2025-07-03,255.30715942382812,258.9400818165316,254.73356620319072,256.5978025215564,9357962
2025-07-04,258.1752624511719,259.4659056499897,255.73740354557657,256.50221401676157,7141779
2025-07-07,255.97637939453125,258.65324489441184,255.54615532192918,258.1752311140299,4849218
2025-07-08,257.7928161621094,258.41422821794356,255.59396452588237,256.02415940654697,5519016
2025-07-09,256.024169921875,257.553819859123,253.203906113981,256.2153871048982,11564433
2025-07-10,253.3950958251953,255.78516475082685,251.57864927684457,255.78516475082685,6911031
2025-07-11,246.94190979003906,250.5270131794162,246.41610629652217,249.52319590064903,13109857
2025-07-14,243.07000732421875,248.13694172600904,240.58432983110347,246.94190727505418,10388421
2025-07-15,246.0814971923828,248.42377647110078,241.68377900674525,242.83100920352794,8750149
2025-07-16,251.24404907226562,252.39129389660022,244.79086258059118,246.08150571405562,12179338
2025-07-17,249.1407928466797,252.72589626683822,246.65511530690716,252.24788247748376,7484171
2025-07-18,255.21157836914062,259.94389746296383,253.9209352796809,256.7890180670817,30319126
2025-07-21,248.9017791748047,255.40275486275578,247.80235332435427,255.21156685760755,12190000
2025-07-22,248.28036499023438,250.62261496899794,247.37212715265252,250.192420079337,6724044
2025-07-23,249.9055938720703,250.24020934720517,246.79850435773062,248.80616803289453,6510321
2025-07-24,250.33583068847656,251.8176617851558,248.80618070683067,250.47922899208316,8139900
2025-07-25,247.8023681640625,250.52702351184462,244.79085785226582,250.28801660936216,8427780
2025-07-28,243.75680541992188,247.60738980612828,242.7332285894722,247.60738980612828,8998911
2025-07-29,245.46275329589844,246.34009633443347,241.02726376828457,242.9281836016165,12923128
2025-07-30,243.90301513671875,246.14513218703763,242.92818293003742,245.12155539507043,6057152
2025-07-31,242.05084228515625,243.85427296047746,239.85746979845484,241.85587881684572,7338764
2025-08-01,236.64051818847656,240.68606589658398,236.10435749981247,240.29613896378774,7436999
2025-08-04,239.8574676513672,240.21815080825093,235.0320511987707,236.64051839138318,5234393
2025-08-05,239.7209930419922,240.7348119985049,238.37571982827956,239.85746895680657,7383968
2025-08-06,233.92074584960938,239.80872590831794,233.2870959823132,239.80872590831794,7700190
2025-08-07,236.2213592529297,237.05970071274936,232.60472504073846,233.0921411684065,6190830
2025-08-08,233.0336456298828,237.12793798708202,232.3999957607658,236.2993246485287,8922847
2025-08-11,235.53895568847656,238.5901852899006,232.61445903528065,233.0336446237802,3047287
2025-08-12,235.63644409179688,240.09141957743057,235.03205287869676,236.59177549712652,8101435
2025-08-13,235.56820678710938,236.77700412958293,234.07671463760067,236.77700412958293,5820844
2025-08-14,240.5983428955078,242.17756636517944,236.30908698725327,236.98172361315326,12857225
2025-08-18,239.0386199951172,242.7429706054472,238.59993358753013,242.3822874367516,5789317
2025-08-19,240.7445831298828,241.27098600900808,238.61944105359495,239.28233472982822,4090961
2025-08-20,244.52691650390625,246.52532557896734,239.12635241728586,239.12635241728586,10099384
2025-08-21,243.62033081054688,246.3791078589765,243.32787816102336,246.3791078589765,7607486
2025-08-22,242.38229370117188,246.6325629702745,241.37821765850688,245.65773070556986,13572686
2025-08-25,247.451416015625,250.81459919486161,244.2929690295729,244.2929690295729,16391069
2025-08-26,245.6869659423828,248.40675619622257,244.9850855462151,246.63255439625433,15797327
2025-08-28,244.34169006347656,245.99891673776128,242.81121121251053,245.67722032009752,5851451
2025-08-29,243.13291931152344,246.73005275714573,242.4017951111859,244.19548291273827,10117017
2025-09-01,244.0590057373047,246.62281934658193,243.123160220783,243.142661030958,3198345
2025-09-02,244.61463928222656,246.77876797811365,243.31812553289043,244.05899265747667,5046939
2025-09-03,243.2791290283203,246.04764899259635,242.85020046700103,245.56023287741706,3862765
2025-09-04,238.80465698242188,244.03950139425618,238.2879970809629,243.2206458758789,5021036
2025-09-05,237.53736877441406,241.09551535487674,235.19777736172693,239.90621883891225,6233782
2025-09-08,236.41632080078125,240.77382213657367,236.1043673417334,238.21000856602762,6596932
2025-09-09,242.8794403076172,243.5618347576162,238.83389256709856,238.83389256709856,12836972
2025-09-10,249.31333923339844,250.69761406985873,242.97692982961703,243.02567441536718,15261331
2025-09-11,247.5196533203125,249.26459645464794,245.82343989732132,249.26459645464794,5865301
2025-09-12,245.5992431640625,249.45957060265388,244.5074357874524,248.4652524024239,5345794
2025-09-15,244.95584106445312,245.45300014582503,243.31813006128027,245.17030534459616,3700703
2025-09-16,247.61712646484375,248.0947996068193,243.90301809234163,245.65771906058336,7316998
2025-09-17,247.75360107421875,249.06963051215138,246.4863310966648,246.92500261772264,7339871
2025-09-18,250.46363830566406,253.26140205244997,249.557051469507,250.53188370180976,10498239
2025-09-19,249.44007873535156,251.17527893538278,248.28976895541248,250.53188608599783,10741757
2025-09-22,244.02975463867188,245.44325840137773,240.98828283204853,242.29455445414862,15784007
2025-09-23,243.34738159179688,245.6577292858718,242.48952444389133,243.92252905470636,8674114
2025-09-24,238.43421936035156,242.8502083166328,238.10277996125882,242.08009737465142,7888797
2025-09-25,235.90940856933594,239.45779742555374,235.20752814724804,239.27257691489723,7957740
2025-09-26,229.8166961669922,235.47072602537375,229.09531496833094,235.37323685334195,16999628
2025-09-29,233.60879516601562,234.72984628139795,230.34310124332197,230.9182635642424,8894412
2025-09-30,233.3455810546875,235.42197841930238,232.98489789736342,233.89148471164037,5590909
2025-10-01,235.0028076171875,237.43988813817003,231.85408887425157,233.95973001432264,9479378
2025-10-03,234.91506958007812,235.32449733686522,232.0685612175871,234.91506958007812,10968346
2025-10-06,236.0361328125,236.8452453490659,233.29685662380936,233.95973540089406,6064946
2025-10-07,237.40089416503906,238.83389874750486,236.04587794672727,236.786745094051,6587728
2025-10-08,238.1222686767578,240.14992146342618,236.46505689070705,237.1279356552237,7360563
2025-10-09,240.1986541748047,240.5885959894731,237.04020728716665,237.8493198184994,4629760
2025-10-10,242.44078063964844,244.9266058832664,240.05244457215662,241.75840103104505,7070200
2025-10-13,238.96063232421875,241.46594345215223,238.35622621913274,239.86721916970842,6717589
2025-10-14,242.16781616210938,243.85427172283678,238.94112392245552,239.6137605282582,7888607
2025-10-15,243.91278076171875,245.78445687329972,242.28479783482518,243.7080594468892,13278925
2025-10-16,247.4221649169922,247.67563081561443,242.5382608193318,244.0979834561764,10661302
2025-10-17,234.8370819091797,243.70806129004103,233.09213873523723,243.70806129004103,43802251
2025-10-20,235.1685333251953,235.8509129135795,233.24811263554014,234.83707906104348,9871824
2025-10-21,235.28550720214844,236.0653759596895,234.31067497391194,234.93456700499294,2082336
2025-10-23,238.15151977539062,241.56343262353442,237.24491805515171,238.63893589655402,18964626
2025-10-24,236.86473083496094,239.69175322388642,236.06537614206434,238.83389610245257,6803979
2025-10-27,237.77133178710938,239.54551870335686,236.94271844519798,237.1669256922204,9550336
2025-10-28,236.27984619140625,238.5414492830063,235.32449987384408,237.52763028499794,8780789
2025-10-29,236.18235778808594,237.46914350586005,235.55846573925115,237.46914350586005,8776917
2025-10-30,235.83140563964844,238.60968337840853,234.44714569122434,236.77699407004698,8344622
2025-10-31,234.6128692626953,237.06945062894138,234.44714956980002,236.01663004340736,5659566
2025-11-03,234.44715881347656,235.2172697549134,233.47232655229786,234.61287851290575,4902693
2025-11-04,231.9320831298828,234.7785914657564,231.5421561865202,234.4471520764222,6848284
2025-11-06,234.00848388671875,234.56413053267985,232.37075797674785,233.95973929941277,7141517
2025-11-07,230.5380859375,233.2286176133613,230.0604127763982,232.69245689676944,5520619
2025-11-10,233.8037567138672,235.47072635951724,231.05473758082863,231.46416532937656,8566758
2025-11-11,235.60720825195312,235.95814845600435,232.79968661954322,235.0320607959346,8831094
2025-11-12,239.04835510253906,240.1011756715635,236.0068833751967,236.64051836014002,13152546
2025-11-13,239.1555938720703,239.80872968420658,237.8590652152293,239.80872968420658,6211124
2025-11-14,238.21974182128906,239.71123390899896,236.0556131303455,237.78107030280245,6841554
2025-11-17,237.90780639648438,238.61942975254223,236.58203398156658,237.82981803387048,6559062
2025-11-18,234.8370819091797,237.85906781908002,234.25219148693935,236.81599017687407,4730012
2025-11-19,239.87696838378906,240.63733631548203,234.48613259278574,235.12952541952873,13298452
2025-11-20,240.0621795654297,241.56342952924817,239.5260337388253,241.27097688534437,6705862
2025-11-21,238.3367462158203,241.02727791672132,237.4788890612896,238.8339053168725,5516450
2025-11-24,241.04676818847656,243.10366477606482,238.85339568452147,238.85339568452147,19711070
2025-11-25,239.45779418945312,241.75839890303692,237.85906988847182,241.75839890303692,8188793
2025-11-26,243.89328002929688,244.24422023000196,239.43828956131182,239.8087305717115,8202096
2025-11-27,243.2791290283203,245.57973368695687,241.4561975174728,244.09798453187923,5268129
2025-11-28,243.24989318847656,245.647987098301,242.34330632454626,244.68289780384242,7049965
2025-12-01,243.98101806640625,244.4391904208848,242.59675803523524,243.805555398611,3865446
2025-12-02,243.873779296875,245.121563372053,242.60649441199627,243.70805960131725,8535708
2025-12-03,248.280029296875,250.65862237799195,244.24422435793778,244.29296894561833,17215454
2025-12-04,250.46363830566406,252.2865698201472,249.0696353533556,249.557051469507,10687381
2025-12-05,253.36865234375,254.528705095151,251.21428141237067,251.7016975348242,7886562
2025-12-08,254.80165100097656,256.44911983647165,253.17366810009898,253.46613561647285,9684253
2025-12-09,250.9315643310547,255.23057797425164,250.58060926348844,254.80164941918085,8560580
2025-12-10,251.4872283935547,253.81706194413258,250.77559015869068,251.51647217035628,7944200
2025-12-11,252.72525024414062,253.4368884667086,251.233758153992,251.8089055874984,6473376
2025-12-12,254.04129028320312,254.25575456816978,250.88281356373759,252.96896885836975,4008271
2025-12-15,255.15257263183594,255.89345462984815,252.03312741558292,253.44661626763695,4023911
2025-12-16,252.69601440429688,255.1623387811405,252.28657177377085,255.1525809388959,2982041
2025-12-17,254.5677032470703,255.53277763653588,251.80891137183292,252.48154799161765,4923276
2025-12-18,257.2095031738281,258.32079650390807,254.43122522434786,254.60668789496253,9008412
2025-12-19,257.7944030761719,260.2802134395507,256.67332217747196,260.2802134395507,12750745
2025-12-22,265.8075256347656,266.2266963670133,260.0852352744315,260.77738759923454,14651313
2025-12-23,264.5694580078125,265.622293462953,263.40940528846386,265.15436328849967,7572420
2025-12-24,261.31353759765625,264.1600609341609,260.47519611983154,264.1210593132444,4694861
2025-12-26,259.5978088378906,262.112892630566,259.05190517349195,260.47518163736993,2899112
2025-12-29,257.58966064453125,260.66040598902146,256.9657834829414,259.29561705835073,3755074
2025-12-30,257.0145263671875,258.05760405355176,256.40037726681373,257.3557236173418,5117699
2025-12-31,256.6538391113281,257.94062484889497,254.6846886337934,257.35571953640823,5705044
2026-01-01,260.62139892578125,261.30376362734427,257.1119969978968,257.84312115997614,3639755
2026-01-02,262.2298583984375,265.5442818855403,259.45158071457286,260.6213912392056,8286204
2026-01-05,256.6733093261719,262.86349981760594,255.113601587763,262.66855122506394,7006599
2026-01-06,258.9154357910156,259.402851886349,256.332136435652,256.67330390277135,4083654
2026-01-07,263.98455810546875,265.64178480959305,257.8431269069261,258.3305430258428,10242615
2026-01-08,255.6010284423828,264.08205118733326,254.77241507805792,264.08205118733326,9269522
2026-01-09,255.35731506347656,257.3069795274099,253.89506671552655,254.7724097743928,4735387
2026-01-12,256.4783630371094,257.8431221952334,252.53027469631817,254.13877165896557,3802164
2026-01-13,257.5506896972656,258.1843247033359,254.72365240176612,256.8195655172956,6931244
2026-01-14,253.6513671875,257.3557178937383,253.06646187874662,257.3557178937383,5625861
2026-01-15,253.6513671875,253.6513671875,253.6513671875,253.6513671875,0
2026-01-16,260.7189025878906,263.00973462344757,256.3808870853084,256.62459515288,12028289
2026-01-19,239.75997924804688,245.6577170977665,235.47072347084665,245.6577170977665,65833247
2026-01-20,233.86224365234375,239.80872614486398,233.37482754229322,239.75998155890707,16796201
2026-01-21,233.5210723876953,236.4943137751243,231.6201524431948,233.86225475607444,14397792
2026-01-22,234.59336853027344,236.78674103216582,233.17986478178355,235.90939798131257,8537915
2026-01-23,232.39999389648438,237.42038872406175,231.86384807852525,236.2018484564108,13546802
2026-01-27,234.8000030517578,236.39999389648438,231.75,235.1999969482422,15677537
2026-01-28,237.35000610351562,238.10000610351562,234.9499969482422,235.5,10155128
2026-01-29,239.8000030517578,240.89999389648438,235.4499969482422,236.1999969482422,12201949
2026-01-30,236.89999389648438,238.0,235.3000030517578,238.0,11362317
2026-02-02,242.3000030517578,244.0800018310547,239.2899932861328,244.0,12335721
2026-02-03,242.69000244140625,259.8900146484375,242.27999877929688,259.2099914550781,25915412
2026-02-04,233.33999633789062,235.9199981689453,226.25999450683594,235.91000366210938,25995324
2026-02-05,233.38999938964844,235.57000732421875,231.6999969482422,233.33999633789062,10102736
2026-02-06,230.72000122070312,232.92999267578125,228.60000610351562,232.92999267578125,12279085
2026-02-09,230.0800018310547,232.92999267578125,229.61000061035156,231.85000610351562,9112474
2026-02-10,231.47000122070312,232.86000061035156,227.1999969482422,229.97999572753906,12435622
2026-02-11,229.80999755859375,233.0,229.5,231.47000122070312,7874912
2026-02-12,219.0800018310547,226.25999450683594,218.5,226.1999969482422,40899346
2026-02-13,214.08999633789062,216.47999572753906,209.00999450683594,210.64999389648438,23721186
2026-02-16,213.25999450683594,216.91000366210938,210.11000061035156,214.6199951171875,20754327
2026-02-17,215.69000244140625,219.38999938964844,212.25999450683594,213.25999450683594,26941553
2026-02-18,211.9499969482422,216.39999389648438,210.25999450683594,216.1999969482422,22679760
2026-02-19,211.2100067138672,215.44000244140625,210.39999389648438,214.0,14151588
2026-02-20,209.86000061035156,211.9600067138672,208.25,209.6999969482422,17690420
2026-02-23,205.88999938964844,211.74000549316406,204.27999877929688,210.36000061035156,20946229
2026-02-24,200.13999938964844,203.2899932861328,199.36000061035156,203.0,25036686
2026-02-25,201.9199981689453,205.47999572753906,201.30999755859375,201.30999755859375,13979068
2026-02-26,201.0800018310547,204.6300048828125,199.1199951171875,203.7100067138672,14378069
2026-02-27,200.9600067138672,204.0,200.0500030517578,204.0,13288519
2026-03-02,198.57000732421875,200.36000061035156,194.6999969482422,195.0,10486866
2026-03-04,195.5500030517578,197.1199951171875,194.50999450683594,196.00999450683594,19562075
2026-03-05,195.67999267578125,196.97000122070312,193.22000122070312,196.39999389648438,13149281
2026-03-06,195.39999389648438,198.92999267578125,195.0,195.60000610351562,9022914
2026-03-09,198.75,199.5,193.02999877929688,194.0,25862728
2026-03-10,200.92999267578125,201.30999755859375,197.4199981689453,200.5,12982340
2026-03-11,202.22999572753906,205.9499969482422,201.5800018310547,202.69000244140625,29199002
2026-03-12,202.50999450683594,203.8000030517578,199.6999969482422,201.05999755859375,19042475
2026-03-13,197.5800018310547,202.07000732421875,196.0399932861328,200.60000610351562,12629652
2026-03-16,195.11000061035156,198.2899932861328,192.77000427246094,196.24000549316406,12631649
2026-03-17,191.32000732421875,195.11000061035156,188.25,195.0,21778468
2026-03-18,194.3000030517578,198.0,192.69000244140625,193.0,24529164
2026-03-19,188.41000366210938,192.7899932861328,187.67999267578125,191.97999572753906,13685195
2026-03-20,190.89999389648438,192.3000030517578,188.41000366210938,191.19000244140625,24395304
2026-03-23,187.5399932861328,190.6199951171875,187.0,189.41000366210938,12014988
2026-03-24,188.74000549316406,191.5,187.8000030517578,191.5,11843191
2026-03-25,189.0500030517578,190.6199951171875,187.89999389648438,189.0,13862888
2026-03-27,191.60000610351562,192.2899932861328,187.89999389648438,189.0500030517578,26269256
2026-03-30,187.63999938964844,191.6300048828125,186.5,189.99000549316406,27946986
2026-04-01,191.17999267578125,194.49000549316406,190.41000366210938,191.50999450683594,11769673
2026-04-02,194.91000366210938,195.33999633789062,188.5800018310547,190.5,16623045
2026-04-06,197.2899932861328,201.17999267578125,196.11000061035156,197.0,23282287
2026-04-07,204.72000122070312,205.27000427246094,197.00999450683594,197.00999450683594,24771466
2026-04-08,203.4199981689453,209.0,202.8000030517578,207.6999969482422,22084158
2026-04-09,202.8699951171875,204.16000366210938,201.6300048828125,203.7100067138672,14540807
2026-04-10,204.8800048828125,208.6999969482422,200.6199951171875,208.6999969482422,51219565
2026-04-13,202.97000122070312,203.39999389648438,200.30999755859375,203.00999450683594,21930624
2026-04-15,209.75,210.49000549316406,205.10000610351562,206.5,27890080
2026-04-16,210.25999450683594,212.97999572753906,208.2100067138672,212.97999572753906,36305074
2026-04-17,204.32000732421875,206.4499969482422,202.5,205.0,80542603
2026-04-20,202.47999572753906,205.1999969482422,202.0,204.5,27927164
2026-04-21,205.00999450683594,205.6999969482422,202.47999572753906,203.0,21530723
2026-04-22,204.0,205.3800048828125,202.1999969482422,203.5,21790433
2026-04-23,202.75999450683594,204.89999389648438,202.3000030517578,204.0,20307250
2026-04-24,199.36000061035156,202.75,197.8800048828125,202.75,39363394
2026-04-27,205.0500030517578,205.25,199.36000061035156,199.36000061035156,42632215
2026-04-28,201.5800018310547,205.67999267578125,201.02000427246094,204.55999755859375,23455983
2026-04-29,200.67999267578125,203.60000610351562,200.3000030517578,201.5800018310547,15667662
2026-04-30,200.64999389648438,202.14999389648438,200.0,200.88999938964844,15300274
2026-05-01,200.64999389648438,200.64999389648438,200.64999389648438,200.64999389648438,0
2026-05-04,200.75,203.3699951171875,200.05999755859375,202.39999389648438,8446995
2026-05-05,199.77999877929688,202.3000030517578,199.60000610351562,200.0,8899200
2026-05-06,199.1199951171875,201.1300048828125,198.25,200.50999450683594,13166683
2026-05-07,197.36000061035156,200.27999877929688,197.19000244140625,199.5,19303572
2026-05-08,197.91000366210938,198.94000244140625,196.6999969482422,198.0,15970687
